analysis_period,gvkey,commodity,alpha,beta,p_value_beta,r_squared,spearman_corr,spearman_pval
Up to end_of_2010,38188,SN1 Comdty,17.160251096222023,-0.00048197440294043853,0.00997348792706984,0.9193133111469425,-0.8999999999999998,0.03738607346849874
Up to end_of_2010,38594,SN1 Comdty,0.020457636126619116,3.24768735970515e-08,0.8407254757548175,0.0005419503938421943,-0.012633848558083336,0.9131607665054914
Up to end_of_2010,38821,SN1 Comdty,0.011044586429364513,-2.1756523548279087e-08,0.7869275600852313,0.0009802138208789835,-0.022475606963980866,0.8461592163344493
Up to end_of_2010,38870,SN1 Comdty,3.6703541707296305,-4.148556674226995e-05,7.064839024808995e-16,0.24425426102302505,-0.6327763205257826,1.081943501332207e-27
Up to end_of_2010,38915,SN1 Comdty,0.33753759791174576,-2.959866916644233e-06,1.398913372590969e-39,0.5063212634318437,-0.6863249627783462,7.052894276885827e-36
Up to end_of_2010,38927,SN1 Comdty,1.4166265710932606,1.2015448399409816e-06,0.4422400888095823,0.0025695098898066426,-0.08265796506117852,0.20971267915705577
Up to end_of_2010,38936,SN1 Comdty,0.4163389207850616,1.51083749284093e-05,1.1128907714088501e-43,0.5591368139107755,0.7212178236118685,2.4296950054514584e-39
Up to end_of_2010,38954,SN1 Comdty,0.33878238958659634,-8.06644565602149e-06,7.389696480644752e-10,0.2409747365799383,-0.5381650637017884,7.011058699184612e-12
Up to end_of_2010,39041,SN1 Comdty,-2.469811849815807,0.0002563954317401349,1.2695331193249237e-95,0.8730402236402856,0.7296556375822411,2.391017295377465e-36
Up to end_of_2010,39067,SN1 Comdty,45.91857252661723,0.00028094111505978526,4.292858194980791e-11,0.16168877201438903,0.22634966150384003,0.000317473302030266
Up to end_of_2010,39103,SN1 Comdty,4.198854438503505,0.00012055817158245017,3.994929276855137e-64,0.6952635965195872,0.8894944281495453,6.141964917695981e-84
Up to end_of_2010,39122,SN1 Comdty,-0.0005887071219588661,4.651813605675356e-07,1.388810254193909e-37,0.4875948127014057,0.6308242421979586,6.299023771992184e-29
Up to end_of_2010,39182,SN1 Comdty,0.06329012496861146,-3.6487249074003235e-07,1.545145850303891e-05,0.08569883177023963,-0.2555539702185781,0.00017501889753737893
Up to end_of_2010,39319,SN1 Comdty,16.415409119672123,-0.0001518587799024718,2.004410010127319e-10,0.14698930788887676,-0.5499723759155006,1.0195031376759967e-21
Up to end_of_2010,39651,SN1 Comdty,18.435355896526293,0.00011485236199957057,5.160942135568469e-17,0.2968776907283647,0.27765865483501817,6.314693341558752e-05
Up to end_of_2010,39791,SN1 Comdty,2.698076652040595,-2.763916639942577e-05,0.41219643574268333,0.11455098302407551,-0.523809523809524,0.18272075053971482
Up to end_of_2010,39963,SN1 Comdty,6.897209061196991,5.2061348114989216e-05,4.4884486000580565e-28,0.39452776309566884,0.6511695881981335,1.0551581254569762e-30
Up to end_of_2010,40383,SN1 Comdty,0.3493046285608146,4.439410198392775e-06,3.184303781717302e-23,0.33059043406038424,0.3969485918218149,8.692884186353899e-11
Up to end_of_2010,40614,SN1 Comdty,-0.481521690769612,2.8118208244278166e-05,4.465752833742439e-46,0.5746753997383223,0.9227838299849047,1.488633793968111e-100
Up to end_of_2010,41050,SN1 Comdty,2.105299007326325,-3.474847780272456e-05,2.452320051991074e-12,0.17858155040593704,-0.5015308653270041,1.8570300445355532e-17
Up to end_of_2010,41059,SN1 Comdty,578.2350537722176,0.005141561386566219,5.633076983361929e-14,0.20190012007992608,0.22161829506560746,0.00038250760064084845
Up to end_of_2010,41716,SN1 Comdty,0.22742112826062805,-6.727642775511282e-06,2.0225134215901132e-08,0.35599961790174717,-0.5320996812729392,1.0661934214360723e-06
Up to end_of_2010,41818,SN1 Comdty,1.1493520149190601,5.9280219321605936e-05,3.852633050301996e-48,0.5959300506804835,0.5237489652981161,4.267266057291293e-18
Up to end_of_2010,41897,SN1 Comdty,0.20963997978689308,8.011989244593608e-06,1.7384486487088713e-07,0.3584196386167039,0.6991013691264082,1.3195913624378984e-10
Up to end_of_2010,41981,SN1 Comdty,7.766832345807331,-7.982266198617846e-05,0.1412666525083014,0.1859279188280143,-0.37912087912087916,0.2014060899610435
Up to end_of_2010,41996,SN1 Comdty,0.07722267261564586,2.8211714599297513e-06,2.5583356811164263e-68,0.8275653731712626,0.8233223969893566,1.1593606045591625e-44
Up to end_of_2010,42284,SN1 Comdty,2.4376005447245324,1.7075706372513482e-05,0.0036283757342662495,0.21741195300912575,0.2197724039829303,0.19121712145647599
Up to end_of_2010,43026,SN1 Comdty,1.9314304316665667,-7.921086479775104e-06,0.0031794612262683237,0.06264529723689327,-0.4195111478775276,3.3490316699254215e-07
Up to end_of_2010,43197,SN1 Comdty,0.9854179394146654,-1.6337228103995283e-05,2.9648323375658405e-22,0.3142367445711646,-0.7218456190140081,7.542854650479294e-42
Up to end_of_2010,43198,SN1 Comdty,-12.812663215735697,0.0009104395682585383,3.169072151766277e-67,0.6952283166276654,0.8915986404286462,5.0130718100256365e-89
Up to end_of_2010,43236,SN1 Comdty,0.847333949412259,7.112194315480762e-07,0.07420579726286113,0.013792590369068436,0.03628282822552748,0.5824293605353489
Up to end_of_2010,43316,SN1 Comdty,2.1997494576785455,-8.44710148071196e-06,1.4943510613209284e-12,0.1907473310879204,-0.6739187666356341,5.308533935604265e-33
Up to end_of_2010,43651,SN1 Comdty,18.902746029184843,0.0002781640540931599,7.79968940484715e-19,0.26824496829055267,0.12166566830171532,0.05278594201538692
Up to end_of_2010,45167,SN1 Comdty,8.338955138231894,2.6132335685872565e-05,0.00243218175011842,0.03630970100981701,0.3489737795087774,1.3408049424313759e-08
Up to end_of_2010,45169,SN1 Comdty,0.04553235843420632,1.945648172719382e-06,2.3476585114756225e-30,0.4241853745229741,0.6270443446925621,1.2499174092179115e-27
Up to end_of_2010,50345,SN1 Comdty,27.543018867924296,-7.405660377360388e-05,,1.0,-0.9999999999999999,
Up to end_of_2010,50688,SN1 Comdty,1.927610432994065,-1.8211746839897663e-05,2.0426867650093847e-24,0.3430153394068556,-0.6980334826928395,7.705763755447035e-38
Up to end_of_2010,50721,SN1 Comdty,0.007879713203825233,-1.5371738506912217e-07,1.0666211835634502e-11,0.3866375601311237,-0.788533425946406,9.016228690721834e-22
Up to end_of_2010,50838,SN1 Comdty,0.19044966524048101,-1.650634980095161e-06,3.882137969318139e-06,0.09297228677422065,-0.5484314243331124,9.398587970116131e-19
Up to end_of_2010,60979,SN1 Comdty,-5.452967846431474,0.0006640447484316124,4.991683572368536e-65,0.6886204742056256,0.9234853880556598,1.3580586759523813e-105
Up to end_of_2010,61163,SN1 Comdty,1.2499999999999993,5.082197683525802e-21,0.9053457043424893,-inf,,
Up to end_of_2010,61181,SN1 Comdty,-0.33517018127746245,5.36977587305078e-05,1.7803357283465134e-40,0.5116528291589765,0.3764446338878393,7.748337055212249e-10
Up to end_of_2010,61325,SN1 Comdty,11.873619847126179,-4.971104606923157e-05,9.812631653681136e-06,0.07564676439848683,-0.4638979531711252,8.477912312483668e-15
Up to end_of_2010,61356,SN1 Comdty,5.287860608567072,9.227966014467657e-05,1.7907187978664343e-39,0.5651404588266968,0.8841766858040301,1.1033256841272231e-70
Up to end_of_2010,61380,SN1 Comdty,7.741744044904596,-0.0001324221926517482,5.139213429149493e-24,0.3370460748351163,-0.625286922119078,1.2330113760748878e-28
Up to end_of_2010,61399,SN1 Comdty,8.628997606506134,0.0003543957896055499,1.798541972200888e-67,0.70235472444006,0.7117773156382838,4.464076030469545e-40
Up to end_of_2010,61406,SN1 Comdty,0.015932072617258423,-3.35488187233688e-07,8.344739329820945e-08,0.35493557353773697,-0.5016393426677163,1.3135111105621941e-05
Up to end_of_2010,61420,SN1 Comdty,0.11773289468162017,-1.9740922312556896e-07,0.41848071174755375,0.0028357806298831,-0.23360726890850894,0.00032243626436994255
Up to end_of_2010,61483,SN1 Comdty,52.604664983312375,0.00019157248000397156,6.101904583842745e-18,0.2802440532252237,0.5304597506469647,5.084320495930074e-18
Up to end_of_2010,61487,SN1 Comdty,-0.21105371902761694,1.1948399525728962e-05,2.1517654084699012e-82,0.801619254404596,0.841248222374707,4.3002457532169575e-63
Up to end_of_2010,61494,SN1 Comdty,38.27586355550442,2.8446353133932583e-06,0.9520139443252065,1.4572822272573838e-05,-0.22488626858461197,0.00032916722923526245
Up to end_of_2010,61562,SN1 Comdty,-0.24808173307460007,1.2264910270392838e-05,1.7796938854840459e-25,0.4437492894473869,0.10733239559117591,0.14262345485014621
Up to end_of_2010,61567,SN1 Comdty,-0.09983072235901308,5.125906098984583e-06,5.305068217209167e-60,0.7357710782856608,0.3689346680396514,6.083097101904737e-08
Up to end_of_2010,61581,SN1 Comdty,0.2464351447422548,-5.3813615843678235e-06,0.0005802822314165322,0.2165298426104576,-0.5925146550754405,4.636104634817175e-06
Up to end_of_2010,61591,SN1 Comdty,-3.093960181909258,0.0002088049643106706,4.2122001111635304e-41,0.5158591577087996,0.8037925818523746,4.321346037575738e-58
Up to end_of_2010,61711,SN1 Comdty,0.058371491951416325,-1.432775739455863e-06,1.2552485777296506e-22,0.3220722444094284,-0.8145480948571485,2.386867346845295e-60
Up to end_of_2010,61739,SN1 Comdty,1.490775562020814,-1.8583614986748133e-05,5.190645587395234e-29,0.5499063698905162,-0.7381093478752605,1.2629798018141642e-28
Up to end_of_2010,62266,SN1 Comdty,7.421541052450456,-7.701500085760833e-06,0.0068707552333070136,0.02897397281888192,-0.2713537853853025,1.302588572480365e-05
Up to end_of_2010,62516,SN1 Comdty,0.0018471573976677172,-4.270041313108761e-08,1.0495114057727305e-10,0.19307455052502476,-0.8026007531319981,1.250398143907859e-45
Up to end_of_2010,62689,SN1 Comdty,0.0642310344337264,-8.650706404214105e-07,0.1958589829231407,0.6466427753454058,-0.7999999999999999,0.20000000000000007
Up to end_of_2010,62823,SN1 Comdty,20.310942327440756,6.588784334708578e-05,0.001431411564154176,0.04007928864139387,-0.16608485345280807,0.008377096183839243
Up to end_of_2010,62979,SN1 Comdty,-0.24855761139013466,6.820512174402393e-05,1.1258068589631412e-122,0.8965178200297723,0.7684479982416825,2.0873274615028374e-49
Up to end_of_2010,63000,SN1 Comdty,13.631386365537322,0.0001819787740626034,3.9948271433573085e-52,0.6184449350669821,0.6044342630320376,1.7054554394344384e-25
Up to end_of_2010,63135,SN1 Comdty,28.040826096928132,0.0006396392385946826,5.963950867440597e-72,0.725983283696327,0.6074245959101016,1.0560542302123727e-26
Up to end_of_2010,63172,SN1 Comdty,6.345616329191584,0.0001424957949363781,1.2631976736584505e-11,0.17298649378300512,0.6028058586503255,1.5713607351150577e-25
Up to end_of_2010,63338,SN1 Comdty,-0.020925993148811915,1.8676144893028228e-06,1.0521072686026498e-14,0.5984269475626094,0.586073944958856,1.514344484141211e-07
Up to end_of_2010,63422,SN1 Comdty,13.890826510055444,0.00012707003772220856,2.9285212085039757e-25,0.5486870492047939,0.6852074883249115,1.8756500594624733e-20
Up to end_of_2010,63447,SN1 Comdty,-0.12380485944249328,8.782845397170601e-06,1.6491633319942754e-58,0.6974450979242894,0.7918186946104665,1.4178245617925962e-48
Up to end_of_2010,63739,SN1 Comdty,-0.8521188235135493,5.03216218516954e-05,5.737215032617471e-79,0.7648307787766334,0.47940237605560054,1.341522536751646e-15
Up to end_of_2010,63847,SN1 Comdty,0.03548091148798282,2.7957131301781536e-06,6.847584384468433e-12,0.415970257512181,0.4747040715298088,2.278061794646354e-06
Up to end_of_2010,63863,SN1 Comdty,-1.6483561496973884,6.691368617040186e-05,0.11737297958958653,0.9663914645703078,1.0,0.0
Up to end_of_2010,63892,SN1 Comdty,0.022218141516323144,-5.169462959929114e-07,1.0560237224923815e-08,0.3979066788505702,-0.844908672868842,2.5276634503585125e-19
Up to end_of_2010,63927,SN1 Comdty,81.4971749255775,0.00018150674547900893,0.15401521233581272,0.21209377647431138,0.49658452906143913,0.12023526502177931
Up to end_of_2010,63986,SN1 Comdty,14.075366543504595,-5.545061389899696e-05,5.55715285443377e-13,0.18879759807609575,0.12733776501349908,0.04384685807154881
Up to end_of_2010,64030,SN1 Comdty,15.43883087618887,0.0014545843631622634,1.6317150570608652e-103,0.8470582087555747,0.8579064174740295,5.732369797132494e-74
Up to end_of_2010,64088,SN1 Comdty,10.212384263368763,2.1015340846648433e-05,0.00010390586152601486,0.05881964128140271,0.14124327671996773,0.025235742693879938
Up to end_of_2010,64166,SN1 Comdty,44.723128475488316,-0.00032606932794263606,3.676788884692823e-07,0.0988198327233285,-0.5816270563792184,4.060354745779991e-24
Up to end_of_2010,64175,SN1 Comdty,28.145157725778564,-0.000733502821973805,1.6315119387316905e-18,0.2723160194001517,-0.6658331373298069,9.395160623243961e-33
Up to end_of_2010,64223,SN1 Comdty,21.050436343177864,-2.329698744491811e-05,0.1428737989799519,0.00860152041547968,-0.2847068377127859,4.5770273610176505e-06
Up to end_of_2010,64306,SN1 Comdty,31.771830625647375,0.00010144801669897683,4.31898878937214e-07,0.0976925243701332,0.32542209724013715,1.3335214784459812e-07
Up to end_of_2010,64344,SN1 Comdty,3.375649983910911,-1.0766903809646795e-05,1.6028064280231586e-10,0.15174987793187777,-0.5961762776939318,1.5114531412884546e-25
Up to end_of_2010,64356,SN1 Comdty,-0.014416571933714147,5.838944588147132e-07,0.6106536086091905,0.04584076737823717,0.26837252006084666,0.5204409776823383
Up to end_of_2010,64389,SN1 Comdty,0.01055822041094968,-3.523267781955521e-07,0.1187820863016695,0.49501124385213946,-0.6172133998483676,0.19174435734142314
Up to end_of_2010,64410,SN1 Comdty,-0.07351354769044191,3.97921243826874e-05,5.3339566628591e-50,0.5891016011555982,0.41188033098148924,1.0687012749571579e-11
Up to end_of_2010,64536,SN1 Comdty,13.503952585502894,9.688561944343549e-06,0.1266715811258558,0.009343677193289213,0.45238569135806994,4.578536791724345e-14
Up to end_of_2010,64547,SN1 Comdty,0.00011461009810857842,-3.7225116377460053e-10,0.6694966413527479,0.007117855863774336,-0.13105391064524624,0.5062223308363302
Up to end_of_2010,64690,SN1 Comdty,0.09399042103560153,5.523207024283028e-06,3.0060443862147917e-05,0.23341514137014374,0.5842900360043515,1.6863690678405566e-07
Up to end_of_2010,64766,SN1 Comdty,23.66571168869602,0.0002978457662042172,1.4855685165273505e-37,0.48316448432481074,0.5180334493578862,1.2290816958015955e-18
Up to end_of_2010,64768,SN1 Comdty,0.23030810466876644,-4.867129376655466e-06,7.111995599987471e-28,0.3824052201994075,-0.7468445929452107,5.142530181133973e-46
Up to end_of_2010,64794,SN1 Comdty,0.9805973460847373,0.0001253528684933297,2.9961385293525626e-34,0.5103710536502886,0.7152610453293073,2.3022236862458878e-34
Up to end_of_2010,64891,SN1 Comdty,10.044734349081056,-2.810086773295463e-05,0.14899171676647094,0.008841431456680371,-0.1383431369378388,0.033274805276413216
Up to end_of_2010,64901,SN1 Comdty,0.00013931683435227185,7.72798383777163e-09,2.1686392800823703e-05,0.09508569093842567,0.006516169993207719,0.9302374996094269
Up to end_of_2010,64929,SN1 Comdty,0.02532380952380962,3.809523809523854e-06,,1.0,0.9999999999999999,
Up to end_of_2010,64997,SN1 Comdty,-0.046078255939620415,2.5246709069326564e-06,0.01624616611933698,0.9993489006608437,0.8660254037844387,0.3333333333333332
Up to end_of_2010,65084,SN1 Comdty,16.97536154999949,4.259198790071818e-05,0.03771871451342323,0.01722473963446791,-0.09753451665853045,0.12326786169279785
Up to end_of_2010,65106,SN1 Comdty,1.2887007494821185,-5.2000302038511704e-06,5.309771146045976e-14,0.2492051031573682,-0.691614933765095,8.56934686311329e-30
Up to end_of_2010,65108,SN1 Comdty,27.522388650150603,0.0003227158941840193,1.649760083044743e-25,0.3549758914439334,0.775371659065179,1.2782218042987765e-51
Up to end_of_2010,65290,SN1 Comdty,10.836666257921417,0.00015378696870110042,1.2137524052869618e-06,0.12427328167845275,0.5986325688539051,6.97623236040402e-19
Up to end_of_2010,65343,SN1 Comdty,1.2378264793266542,-1.5609811016536656e-05,2.0848632760649562e-21,0.30557909530445404,-0.6727734687907831,2.64089249119725e-34
Up to end_of_2010,65417,SN1 Comdty,15.88793489358963,-3.755007552246257e-05,4.485342185956287e-09,0.12927614111347852,0.2078712175478927,0.0009225967918797446
Up to end_of_2010,65607,SN1 Comdty,3.8860613790857785,5.740178757628062e-05,0.0004197757209658871,0.20745768852455493,0.3137386153873931,0.01854050212332604
Up to end_of_2010,65609,SN1 Comdty,9.870260434740675,-0.00016175096117694267,7.041626444248126e-07,0.20455128356791075,-0.29343866960982506,0.001863002292743828
Up to end_of_2010,65671,SN1 Comdty,2419.0368796092307,0.0033990266855174704,0.3649741325850172,0.007466906067012169,-0.17380939795158645,0.06683730119139167
Up to end_of_2010,65718,SN1 Comdty,0.319583023631146,8.509625434341251e-07,0.5186796079720668,0.003186594435880763,0.14372660591678565,0.09884667247840397
Up to end_of_2010,65772,SN1 Comdty,0.0049999999999999194,5.113071783851758e-21,,-inf,,
Up to end_of_2010,65886,SN1 Comdty,9.331774226877387,-3.296334877812623e-05,0.05677929146045976,0.01449763142959637,-0.3910349763752696,1.3471413267725888e-10
Up to end_of_2010,66016,SN1 Comdty,0.34227081361726136,-4.029606265271464e-06,1.2579064300235797e-25,0.46796950624257627,-0.6714355996205629,2.0223871271258533e-24
Up to end_of_2010,66065,SN1 Comdty,0.3293275396452399,-5.670960688782325e-06,1.2627142594666307e-14,0.25220581565004363,-0.6994230781657659,9.88522957292495e-32
Up to end_of_2010,66235,SN1 Comdty,4.115866246000307,-5.1508363067378725e-06,0.7779606302713139,0.002062921928099537,0.240272500081285,0.13023360781393967
Up to end_of_2010,66285,SN1 Comdty,2.8910948710013393,0.0001528804595708851,1.7905343556959082e-10,0.47827960135450986,0.5506676283576355,2.00752089930604e-06
Up to end_of_2010,66354,SN1 Comdty,0.001073115352513497,9.869157330456695e-06,7.747502454121404e-43,0.5325290930611714,0.2493733467263054,6.71010210921576e-05
Up to end_of_2010,66368,SN1 Comdty,0.019320786662831622,-9.80429782624414e-08,0.08763071263032661,0.023345212102482193,-0.287139695987901,0.0011143379517822689
Up to end_of_2010,66379,SN1 Comdty,0.03362171081854517,1.4158624900324246e-06,1.9772816214072448e-05,0.4099018362135789,0.6335273272548386,2.5667852218259537e-05
Up to end_of_2010,66446,SN1 Comdty,-0.9166370906202219,4.285382988887319e-05,1.5783820812528332e-08,0.8712238949140672,0.9168818981289503,8.80322942281184e-08
Up to end_of_2010,66586,SN1 Comdty,0.007923504211884178,-1.0166927494320209e-07,2.515103566242745e-12,0.17906773415617983,-0.5066014938132366,9.073858062980123e-18
Up to end_of_2010,66731,SN1 Comdty,0.29941214478361455,2.173380418189346e-07,0.8337408302994611,0.0001780065791338048,-0.1695814450558856,0.0072016600753260235
Up to end_of_2010,136265,SN1 Comdty,-0.09206206215084367,6.860320144359864e-06,1.6924716353059128e-26,0.7065774270192207,0.5537350309527792,5.868493285704442e-09
Up to end_of_2010,136648,SN1 Comdty,6.189742950757074,2.4615723943907e-05,6.777970231301499e-07,0.09453165299921762,0.18920277331371832,0.002614152469989928
Up to end_of_2010,137602,SN1 Comdty,38.38966328764916,-0.0011554241584926304,7.099489576996346e-17,0.3172198462647239,-0.3059314191661357,2.2865354187653784e-05
Up to end_of_2010,138205,SN1 Comdty,3.4926485525038884,-3.244216998209628e-05,2.4788490012401743e-18,0.26888972370948794,-0.6305899593794131,1.1156820902507416e-28
Up to end_of_2010,138483,SN1 Comdty,-0.08121137953247015,1.845769489425575e-05,0.051940948986550745,0.24375994687311775,0.6882352941176471,0.0032039086143957423
Up to end_of_2010,138743,SN1 Comdty,8.944683301498191,1.1263025769597582e-05,0.25795188768350563,0.0050956044507043385,-0.2804526831417888,5.89772335559971e-06
Up to end_of_2010,139804,SN1 Comdty,0.757216034693531,-4.695504763512822e-06,4.446412307624437e-09,0.12885216584027037,-0.5059326231285893,8.760609212369139e-18
Up to end_of_2010,140073,SN1 Comdty,22.27186963525552,0.0003750478983992277,8.19420178455816e-30,0.4040257526170915,0.3602088950597861,4.183912119935274e-09
Up to end_of_2010,141913,SN1 Comdty,4.772925737205821,0.00019289163710974617,3.1072742944532876e-51,0.5954183273595925,0.6327124826628562,1.062606998259143e-29
Up to end_of_2010,147305,SN1 Comdty,-0.025921958113199348,5.487277085800064e-05,6.056051097101721e-57,0.6490164983461015,0.8647603328594169,2.4047544451181796e-74
Up to end_of_2010,147988,SN1 Comdty,6.302792350675714,-4.523897014688579e-05,5.85356652945371e-14,0.2031052422198678,-0.3922487455872813,1.1679166386832747e-10
Up to end_of_2010,148349,SN1 Comdty,-0.7470666666666714,8.449612403100966e-05,,1.0,0.9999999999999999,
Up to end_of_2010,148390,SN1 Comdty,0.07592891068476611,3.188813722206216e-07,2.7215440015561484e-14,0.20571517513775517,0.4381296109868145,2.4490001238728766e-13
Up to end_of_2010,148469,SN1 Comdty,0.29497843593435163,-1.7047907845339807e-07,0.8655842948688514,0.0002592607475979669,-0.11016102408103101,0.24541969543023515
Up to end_of_2010,149177,SN1 Comdty,1.70905266474927,-1.80647241820123e-05,2.2192008199900405e-30,0.5305326615987345,-0.8072882907115693,1.0497736238404077e-41
Up to end_of_2010,149318,SN1 Comdty,0.04266385930736543,-1.4523162887548648e-06,4.618901223927614e-12,0.4105168670814874,-0.5792352481597093,1.1821742722669237e-09
Up to end_of_2010,149337,SN1 Comdty,-0.5893469488136307,2.1126961536124286e-05,0.21434820789551814,0.45116893135809766,0.9999999999999999,1.4042654220543672e-24
Up to end_of_2010,150139,SN1 Comdty,0.20559844028715746,-1.1249303289298634e-06,7.325074129261322e-16,0.23191676169830922,-0.37319714005768406,1.1987141052219814e-09
Up to end_of_2010,150278,SN1 Comdty,21.142959015806852,-0.0003637363128531235,1.2104802037490542e-68,0.7116256940180216,-0.6032458251516889,4.535035418315829e-26
Up to end_of_2010,150279,SN1 Comdty,46.405280816909794,7.583214198747914e-05,0.12803907773017179,0.13868054773979388,0.03199174406604747,0.8997186782888817
Up to end_of_2010,150306,SN1 Comdty,8.407939556244663,0.00012366096045486152,8.137687608140239e-54,0.6200047124892616,0.7856744489016545,1.968110310387851e-53
Up to end_of_2010,150477,SN1 Comdty,102.09577095446824,0.0005625304855911389,3.0363632530748335e-06,0.11432750120920565,0.07080818350451912,0.3421804116442415
Up to end_of_2010,150937,SN1 Comdty,1.5185047243261458,0.00016695637217194144,2.525208836818175e-90,0.8203640879694274,0.7031634843421872,5.786177174390041e-37
Up to end_of_2010,151630,SN1 Comdty,0.13314450385481005,-2.3004021945876305e-06,7.838150336919827e-22,0.31202884190964575,-0.6827738630419796,1.592751937139778e-35
Up to end_of_2010,152149,SN1 Comdty,-0.07632558139534945,3.4883720930232653e-06,,1.0,0.9999999999999999,
Up to end_of_2010,157855,SN1 Comdty,0.016486316176511282,5.08082572101777e-07,1.0973462561369699e-15,0.2387543095208089,0.5511390072906396,2.604117705052195e-20
Up to end_of_2010,160173,SN1 Comdty,0.04037601426889406,6.757374442594848e-07,1.5336882247852362e-47,0.586521090959567,0.8355433089709592,7.737012663893911e-64
Up to end_of_2010,160893,SN1 Comdty,7.286193872562263,1.1069671544429086e-05,1.9565263640005676e-47,0.5692024646936201,0.5780831227469589,8.829787702076137e-24
Up to end_of_2010,162385,SN1 Comdty,0.022159098909003548,5.690306415991952e-07,4.1725376770618676e-19,0.28735558815001594,0.6853070907889242,2.376240691405101e-34
Up to end_of_2010,162400,SN1 Comdty,-0.5030296694337258,4.850290131226815e-05,0.3162952985583607,0.02788746592150304,-0.003198512670026088,0.9847945714742785
Up to end_of_2010,162449,SN1 Comdty,0.21476111060446584,5.2145365683644735e-06,3.936184718133569e-24,0.3509912874670289,0.6827462266416274,2.7574824330169745e-34
Up to end_of_2010,170396,SN1 Comdty,2.4192494430011102,0.00014995921742947895,0.08609124388648569,0.8352292145009511,0.7999999999999999,0.20000000000000007
Up to end_of_2010,170527,SN1 Comdty,4.663407125877285,-5.806829892580899e-05,1.548570820695603e-05,0.5477271239276567,-0.6411464988977372,0.00041655716258250775
Up to end_of_2010,170617,SN1 Comdty,6.016017133023442,-0.00018097082692826265,2.3026792282957154e-07,0.9004015693900973,-0.7644933067093618,0.0014509040787100947
Up to end_of_2010,171007,SN1 Comdty,0.5263973643919293,9.074952272411442e-05,0.008298697252296887,0.5574246048916305,0.7363636363636363,0.009759535959916903
Up to end_of_2010,171049,SN1 Comdty,0.004929959287832464,0.0001321514380935116,5.6757012085418524e-126,0.8990192703376767,0.7594519488557296,2.1417091353178547e-48
Up to end_of_2010,171067,SN1 Comdty,0.02379082121168008,1.7373259839473988e-05,0.003654033501897507,0.7798223381930429,0.2142857142857143,0.6103444156452669
Up to end_of_2010,178507,SN1 Comdty,30.74570081565816,-0.00014286851843096655,0.6315897839958378,0.004828250566874304,-0.2921530681245904,0.039519413870785114
Up to end_of_2010,179437,SN1 Comdty,-0.01546241684675354,3.5586540975189078e-06,0.2806026012189243,0.007458609140646111,0.5309080478043506,7.195663399190143e-13
