Commodity,Date,Open
PL1 Comdty,26/12/2019,945.6
PL1 Comdty,27/12/2019,948
PL1 Comdty,30/12/2019,947.2
PL1 Comdty,31/12/2019,959.8
PL1 Comdty,02/01/2020,985
PL1 Comdty,03/01/2020,986.5
PL1 Comdty,06/01/2020,985.8
PL1 Comdty,07/01/2020,965.3
PL1 Comdty,08/01/2020,968.9
PL1 Comdty,10/01/2020,972
PL1 Comdty,13/01/2020,978.8
PL1 Comdty,14/01/2020,981.5
PL1 Comdty,15/01/2020,993.4
PL1 Comdty,16/01/2020,1035
PL1 Comdty,17/01/2020,1016.4
PL1 Comdty,27/01/2020,984.3
PL1 Comdty,30/01/2020,980.1
PL1 Comdty,31/01/2020,980.6
PL1 Comdty,03/02/2020,962.7
PL1 Comdty,04/02/2020,970.8
PL1 Comdty,05/02/2020,966.3
PL1 Comdty,06/02/2020,987
PL1 Comdty,07/02/2020,966.2
PL1 Comdty,10/02/2020,970.3
PL1 Comdty,11/02/2020,966.7
PL1 Comdty,12/02/2020,973.5
PL1 Comdty,13/02/2020,964.7
PL1 Comdty,14/02/2020,971.6
PL1 Comdty,18/02/2020,967.6
PL1 Comdty,19/02/2020,993.9
PL1 Comdty,20/02/2020,1010
PL1 Comdty,21/02/2020,982.2
PL1 Comdty,24/02/2020,976.7
PL1 Comdty,25/02/2020,968.9
PL1 Comdty,26/02/2020,928.7
PL1 Comdty,27/02/2020,914.7
PL1 Comdty,28/02/2020,903.7
PL1 Comdty,02/03/2020,858
PL1 Comdty,03/03/2020,862.1
PL1 Comdty,04/03/2020,878
PL1 Comdty,05/03/2020,875.2
PL1 Comdty,06/03/2020,866.2
PL1 Comdty,09/03/2020,904.6
PL1 Comdty,10/03/2020,863.4
PL1 Comdty,11/03/2020,872
PL1 Comdty,12/03/2020,863.5
PL1 Comdty,13/03/2020,768.4
PL1 Comdty,16/03/2020,769.4
PL1 Comdty,17/03/2020,666
PL1 Comdty,18/03/2020,663.3
PL1 Comdty,19/03/2020,629.6
PL1 Comdty,20/03/2020,590.9
PL1 Comdty,23/03/2020,609.9
PL1 Comdty,24/03/2020,648.8
PL1 Comdty,25/03/2020,714
PL1 Comdty,26/03/2020,739.6
PL1 Comdty,27/03/2020,738
PL1 Comdty,30/03/2020,739.1
PL1 Comdty,31/03/2020,717.7
PL1 Comdty,01/04/2020,717
PL1 Comdty,02/04/2020,721
PL1 Comdty,03/04/2020,721.8
PL1 Comdty,06/04/2020,720.8
PL1 Comdty,08/04/2020,731.3
PL1 Comdty,09/04/2020,738.4
PL1 Comdty,14/04/2020,764.6
PL1 Comdty,16/04/2020,793
PL1 Comdty,29/04/2020,794.8
PL1 Comdty,30/04/2020,807.7
PL1 Comdty,01/05/2020,806.5
PL1 Comdty,04/05/2020,772.8
PL1 Comdty,05/05/2020,782.2
PL1 Comdty,06/05/2020,782.5
PL1 Comdty,07/05/2020,762.7
PL1 Comdty,08/05/2020,781.9
PL1 Comdty,11/05/2020,789
PL1 Comdty,12/05/2020,780.2
PL1 Comdty,13/05/2020,771.9
PL1 Comdty,14/05/2020,775.3
PL1 Comdty,15/05/2020,782.8
PL1 Comdty,18/05/2020,823.1
PL1 Comdty,19/05/2020,861
PL1 Comdty,20/05/2020,891.1
PL1 Comdty,21/05/2020,935.5
PL1 Comdty,22/05/2020,864.9
PL1 Comdty,26/05/2020,886
PL1 Comdty,27/05/2020,871.7
PL1 Comdty,28/05/2020,881.4
PL1 Comdty,29/05/2020,863.8
PL1 Comdty,01/06/2020,875.3
PL1 Comdty,02/06/2020,903.3
PL1 Comdty,03/06/2020,870.2
PL1 Comdty,04/06/2020,857.9
PL1 Comdty,05/06/2020,865.6
PL1 Comdty,08/06/2020,831.1
PL1 Comdty,09/06/2020,865.5
PL1 Comdty,10/06/2020,858.9
PL1 Comdty,11/06/2020,862.5
PL1 Comdty,12/06/2020,820.2
PL1 Comdty,15/06/2020,820.7
PL1 Comdty,16/06/2020,822.6
PL1 Comdty,17/06/2020,839.1
PL1 Comdty,18/06/2020,834.6
PL1 Comdty,19/06/2020,814.1
PL1 Comdty,22/06/2020,828.4
PL1 Comdty,23/06/2020,840.3
PL1 Comdty,24/06/2020,841.7
PL1 Comdty,25/06/2020,796.5
PL1 Comdty,26/06/2020,807.7
PL1 Comdty,29/06/2020,807.5
PL1 Comdty,30/06/2020,819.5
PL1 Comdty,01/07/2020,845
PL1 Comdty,02/07/2020,828
PL1 Comdty,06/07/2020,820
PL1 Comdty,07/07/2020,835.8
PL1 Comdty,08/07/2020,851.6
PL1 Comdty,09/07/2020,874.9
PL1 Comdty,10/07/2020,844.5
PL1 Comdty,13/07/2020,836.8
PL1 Comdty,14/07/2020,841.2
PL1 Comdty,15/07/2020,834.3
PL1 Comdty,16/07/2020,838.3
PL1 Comdty,17/07/2020,824.1
PL1 Comdty,20/07/2020,847
PL1 Comdty,21/07/2020,863.2
PL1 Comdty,22/07/2020,920
PL1 Comdty,23/07/2020,949.6
PL1 Comdty,24/07/2020,939.8
PL1 Comdty,27/07/2020,951.7
PL1 Comdty,28/07/2020,954.6
PL1 Comdty,30/07/2020,963.5
PL1 Comdty,31/07/2020,917.8
PL1 Comdty,03/08/2020,920.8
PL1 Comdty,04/08/2020,938.4
PL1 Comdty,05/08/2020,960.8
PL1 Comdty,06/08/2020,993.7
PL1 Comdty,07/08/2020,1023
PL1 Comdty,10/08/2020,981.1
PL1 Comdty,11/08/2020,1005.2
PL1 Comdty,12/08/2020,955.9
PL1 Comdty,13/08/2020,945.9
PL1 Comdty,14/08/2020,974.6
PL1 Comdty,17/08/2020,963
PL1 Comdty,18/08/2020,970.8
PL1 Comdty,19/08/2020,977.4
PL1 Comdty,20/08/2020,946.1
PL1 Comdty,21/08/2020,932.1
PL1 Comdty,24/08/2020,926.9
PL1 Comdty,25/08/2020,925.2
PL1 Comdty,26/08/2020,937.9
PL1 Comdty,27/08/2020,943.8
PL1 Comdty,28/08/2020,934.4
PL1 Comdty,31/08/2020,940
PL1 Comdty,01/09/2020,938.3
PL1 Comdty,02/09/2020,951.4
PL1 Comdty,03/09/2020,909.8
PL1 Comdty,04/09/2020,891.3
PL1 Comdty,08/09/2020,906.6
PL1 Comdty,09/09/2020,903.6
PL1 Comdty,10/09/2020,924
PL1 Comdty,11/09/2020,932.9
PL1 Comdty,14/09/2020,933
PL1 Comdty,15/09/2020,962.5
PL1 Comdty,16/09/2020,978.3
PL1 Comdty,17/09/2020,976.7
PL1 Comdty,18/09/2020,935.3
PL1 Comdty,21/09/2020,932.2
PL1 Comdty,22/09/2020,886.2
PL1 Comdty,23/09/2020,865.2
PL1 Comdty,24/09/2020,834.3
PL1 Comdty,25/09/2020,843.1
PL1 Comdty,28/09/2020,841.3
PL1 Comdty,29/09/2020,880.1
PL1 Comdty,30/09/2020,884
PL1 Comdty,01/10/2020,896
PL1 Comdty,02/10/2020,890.1
PL1 Comdty,05/10/2020,880.7
PL1 Comdty,06/10/2020,900
PL1 Comdty,07/10/2020,859.5
PL1 Comdty,08/10/2020,863.5
PL1 Comdty,09/10/2020,870
PL1 Comdty,12/10/2020,884
PL1 Comdty,13/10/2020,870
PL1 Comdty,14/10/2020,875.2
PL1 Comdty,15/10/2020,852
PL1 Comdty,16/10/2020,856.4
PL1 Comdty,19/10/2020,863.1
PL1 Comdty,20/10/2020,851.1
PL1 Comdty,21/10/2020,887.6
PL1 Comdty,23/10/2020,915.5
PL1 Comdty,26/10/2020,872.9
PL1 Comdty,27/10/2020,881.4
PL1 Comdty,28/10/2020,854.7
PL1 Comdty,29/10/2020,870.5
PL1 Comdty,30/10/2020,848.8
PL1 Comdty,02/11/2020,846
PL1 Comdty,03/11/2020,862.6
PL1 Comdty,04/11/2020,874.6
PL1 Comdty,05/11/2020,872
PL1 Comdty,06/11/2020,898.9
PL1 Comdty,09/11/2020,906.1
PL1 Comdty,10/11/2020,869.7
PL1 Comdty,11/11/2020,886.2
PL1 Comdty,12/11/2020,867.3
PL1 Comdty,13/11/2020,881.7
PL1 Comdty,16/11/2020,894.5
PL1 Comdty,17/11/2020,931.6
PL1 Comdty,18/11/2020,932.7
PL1 Comdty,19/11/2020,950.3
PL1 Comdty,20/11/2020,956.3
PL1 Comdty,23/11/2020,953
PL1 Comdty,24/11/2020,931
PL1 Comdty,25/11/2020,965.7
PL1 Comdty,27/11/2020,970.4
PL1 Comdty,30/11/2020,969
PL1 Comdty,01/12/2020,969.8
PL1 Comdty,02/12/2020,1006
PL1 Comdty,03/12/2020,1020.2
PL1 Comdty,04/12/2020,1039.5
PL1 Comdty,07/12/2020,1067.1
PL1 Comdty,08/12/2020,1031.9
PL1 Comdty,09/12/2020,1040
PL1 Comdty,10/12/2020,1011.6
PL1 Comdty,11/12/2020,1037.4
PL1 Comdty,14/12/2020,1019.5
PL1 Comdty,15/12/2020,1016.6
PL1 Comdty,16/12/2020,1045.4
PL1 Comdty,17/12/2020,1041.9
PL1 Comdty,18/12/2020,1053.4
PL1 Comdty,21/12/2020,1046.4
PL1 Comdty,22/12/2020,1012.5
PL1 Comdty,23/12/2020,1007.2
PL1 Comdty,24/12/2020,1018.2
PL1 Comdty,28/12/2020,1029
PL1 Comdty,29/12/2020,1037.9
PL1 Comdty,30/12/2020,1058.5
PL1 Comdty,31/12/2020,1069.8
PL1 Comdty,04/01/2021,1085.4
PL1 Comdty,05/01/2021,1074.8
PL1 Comdty,06/01/2021,1108
PL1 Comdty,07/01/2021,1098.6
PL1 Comdty,08/01/2021,1109
PL1 Comdty,11/01/2021,1044.8
PL1 Comdty,12/01/2021,1063.6
PL1 Comdty,15/01/2021,1115.6
PL1 Comdty,19/01/2021,1083
PL1 Comdty,20/01/2021,1112.9
PL1 Comdty,21/01/2021,1128.5
PL1 Comdty,22/01/2021,1127.2
PL1 Comdty,25/01/2021,1107
PL1 Comdty,28/01/2021,1076
PL1 Comdty,29/01/2021,1077.4
PL1 Comdty,01/02/2021,1098.3
PL1 Comdty,02/02/2021,1138.8
PL1 Comdty,03/02/2021,1102.8
PL1 Comdty,04/02/2021,1112.8
PL1 Comdty,05/02/2021,1108.9
PL1 Comdty,08/02/2021,1138.7
PL1 Comdty,09/02/2021,1174.6
PL1 Comdty,10/02/2021,1191.7
PL1 Comdty,11/02/2021,1249.1
PL1 Comdty,12/02/2021,1246.9
PL1 Comdty,16/02/2021,1264.5
PL1 Comdty,17/02/2021,1271.3
PL1 Comdty,18/02/2021,1265.2
PL1 Comdty,19/02/2021,1282.8
PL1 Comdty,22/02/2021,1287
PL1 Comdty,23/02/2021,1281.6
PL1 Comdty,24/02/2021,1251.5
PL1 Comdty,25/02/2021,1275.2
PL1 Comdty,26/02/2021,1225.5
PL1 Comdty,01/03/2021,1190.4
PL1 Comdty,02/03/2021,1191
PL1 Comdty,03/03/2021,1210.2
PL1 Comdty,04/03/2021,1168.9
PL1 Comdty,05/03/2021,1131
PL1 Comdty,08/03/2021,1132.1
PL1 Comdty,09/03/2021,1141.4
PL1 Comdty,10/03/2021,1172.5
PL1 Comdty,11/03/2021,1208.8
PL1 Comdty,12/03/2021,1202.9
PL1 Comdty,15/03/2021,1210
PL1 Comdty,16/03/2021,1220.5
PL1 Comdty,17/03/2021,1216.8
PL1 Comdty,18/03/2021,1215
PL1 Comdty,19/03/2021,1211.5
PL1 Comdty,22/03/2021,1196.9
PL1 Comdty,23/03/2021,1187.1
PL1 Comdty,24/03/2021,1169.5
PL1 Comdty,25/03/2021,1173.1
PL1 Comdty,26/03/2021,1153.1
PL1 Comdty,29/03/2021,1187.1
PL1 Comdty,30/03/2021,1177
PL1 Comdty,31/03/2021,1158.9
PL1 Comdty,01/04/2021,1188.4
PL1 Comdty,05/04/2021,1212.8
PL1 Comdty,06/04/2021,1211
PL1 Comdty,07/04/2021,1245.9
PL1 Comdty,08/04/2021,1236.5
PL1 Comdty,12/04/2021,1170.4
PL1 Comdty,13/04/2021,1163.5
PL1 Comdty,14/04/2021,1157.5
PL1 Comdty,16/04/2021,1202.8
PL1 Comdty,19/04/2021,1218.4
PL1 Comdty,20/04/2021,1199.4
PL1 Comdty,22/04/2021,1209.9
PL1 Comdty,23/04/2021,1241.5
PL1 Comdty,26/04/2021,1236.5
PL1 Comdty,29/04/2021,1220.2
PL1 Comdty,30/04/2021,1205.7
PL1 Comdty,03/05/2021,1205.2
PL1 Comdty,04/05/2021,1234.2
PL1 Comdty,05/05/2021,1242.2
PL1 Comdty,06/05/2021,1228.2
PL1 Comdty,07/05/2021,1254.6
PL1 Comdty,10/05/2021,1258
PL1 Comdty,11/05/2021,1253.7
PL1 Comdty,12/05/2021,1241.4
PL1 Comdty,13/05/2021,1218
PL1 Comdty,14/05/2021,1208.6
PL1 Comdty,17/05/2021,1230.7
PL1 Comdty,18/05/2021,1245.1
PL1 Comdty,19/05/2021,1224.4
PL1 Comdty,20/05/2021,1194.8
PL1 Comdty,21/05/2021,1198.5
PL1 Comdty,24/05/2021,1171.2
PL1 Comdty,25/05/2021,1180.3
PL1 Comdty,26/05/2021,1196.3
PL1 Comdty,27/05/2021,1196.5
PL1 Comdty,28/05/2021,1182.4
PL1 Comdty,01/06/2021,1184.3
PL1 Comdty,02/06/2021,1197
PL1 Comdty,03/06/2021,1194.4
PL1 Comdty,04/06/2021,1162
PL1 Comdty,07/06/2021,1168.5
PL1 Comdty,08/06/2021,1176.4
PL1 Comdty,09/06/2021,1162.7
PL1 Comdty,10/06/2021,1152
PL1 Comdty,11/06/2021,1152.9
PL1 Comdty,14/06/2021,1148.2
PL1 Comdty,15/06/2021,1166.7
PL1 Comdty,16/06/2021,1152.5
PL1 Comdty,17/06/2021,1120.9
PL1 Comdty,18/06/2021,1056
PL1 Comdty,21/06/2021,1038.5
PL1 Comdty,22/06/2021,1053.5
PL1 Comdty,23/06/2021,1073.4
PL1 Comdty,24/06/2021,1082.8
PL1 Comdty,25/06/2021,1093
PL1 Comdty,28/06/2021,1108.9
PL1 Comdty,29/06/2021,1091.3
PL1 Comdty,30/06/2021,1057
PL1 Comdty,01/07/2021,1063.2
PL1 Comdty,02/07/2021,1082.6
PL1 Comdty,06/07/2021,1094
PL1 Comdty,07/07/2021,1087.2
PL1 Comdty,08/07/2021,1069.9
PL1 Comdty,09/07/2021,1072.1
PL1 Comdty,12/07/2021,1099.8
PL1 Comdty,13/07/2021,1109.8
PL1 Comdty,14/07/2021,1105.9
PL1 Comdty,15/07/2021,1142.9
PL1 Comdty,16/07/2021,1110
PL1 Comdty,19/07/2021,1092.8
PL1 Comdty,20/07/2021,1076.6
PL1 Comdty,26/07/2021,1060.5
PL1 Comdty,27/07/2021,1059.8
PL1 Comdty,29/07/2021,1065.7
PL1 Comdty,30/07/2021,1062.5
PL1 Comdty,02/08/2021,1047.8
PL1 Comdty,03/08/2021,1055.4
PL1 Comdty,04/08/2021,1046
PL1 Comdty,05/08/2021,1019.6
PL1 Comdty,06/08/2021,998.7
PL1 Comdty,09/08/2021,973.9
PL1 Comdty,10/08/2021,972.3
PL1 Comdty,11/08/2021,990
PL1 Comdty,12/08/2021,1016.4
PL1 Comdty,13/08/2021,1016.3
PL1 Comdty,16/08/2021,1026.5
PL1 Comdty,17/08/2021,1021.9
PL1 Comdty,18/08/2021,994.7
PL1 Comdty,19/08/2021,993.7
PL1 Comdty,20/08/2021,969.1
PL1 Comdty,23/08/2021,992.9
PL1 Comdty,24/08/2021,1013.7
PL1 Comdty,25/08/2021,1009
PL1 Comdty,26/08/2021,993.5
PL1 Comdty,27/08/2021,974.3
PL1 Comdty,30/08/2021,1006.1
PL1 Comdty,31/08/2021,1002.7
PL1 Comdty,01/09/2021,1010.6
PL1 Comdty,02/09/2021,998.6
PL1 Comdty,03/09/2021,997
PL1 Comdty,07/09/2021,1021.6
PL1 Comdty,08/09/2021,994.8
PL1 Comdty,09/09/2021,974
PL1 Comdty,10/09/2021,972
PL1 Comdty,13/09/2021,951
PL1 Comdty,14/09/2021,957
PL1 Comdty,15/09/2021,933.4
PL1 Comdty,16/09/2021,938.4
PL1 Comdty,17/09/2021,922.5
PL1 Comdty,20/09/2021,930.8
PL1 Comdty,21/09/2021,902.6
PL1 Comdty,22/09/2021,951
PL1 Comdty,23/09/2021,995.7
PL1 Comdty,24/09/2021,989.2
PL1 Comdty,27/09/2021,984.9
PL1 Comdty,28/09/2021,981.6
PL1 Comdty,29/09/2021,962.1
PL1 Comdty,30/09/2021,946.6
PL1 Comdty,01/10/2021,957.7
PL1 Comdty,04/10/2021,960
PL1 Comdty,05/10/2021,963.8
PL1 Comdty,06/10/2021,957.3
PL1 Comdty,07/10/2021,986.1
PL1 Comdty,08/10/2021,1012.8
PL1 Comdty,11/10/2021,1005.4
PL1 Comdty,12/10/2021,1010.2
PL1 Comdty,14/10/2021,1033.5
PL1 Comdty,15/10/2021,1057.3
PL1 Comdty,20/10/2021,1041.1
PL1 Comdty,21/10/2021,1039
PL1 Comdty,22/10/2021,1064.3
PL1 Comdty,25/10/2021,1059.7
PL1 Comdty,27/10/2021,1018
PL1 Comdty,28/10/2021,1012.4
PL1 Comdty,29/10/2021,1020
PL1 Comdty,01/11/2021,1020.9
PL1 Comdty,02/11/2021,1068.5
PL1 Comdty,03/11/2021,1040.2
PL1 Comdty,04/11/2021,1033
PL1 Comdty,05/11/2021,1027.3
PL1 Comdty,08/11/2021,1036.2
PL1 Comdty,09/11/2021,1058.9
PL1 Comdty,10/11/2021,1064.5
PL1 Comdty,11/11/2021,1075
PL1 Comdty,12/11/2021,1093.2
PL1 Comdty,15/11/2021,1089
PL1 Comdty,16/11/2021,1095
PL1 Comdty,17/11/2021,1070.1
PL1 Comdty,18/11/2021,1065.9
PL1 Comdty,19/11/2021,1054.4
PL1 Comdty,22/11/2021,1034.5
PL1 Comdty,23/11/2021,1016
PL1 Comdty,24/11/2021,968.7
PL1 Comdty,26/11/2021,975.1
PL1 Comdty,29/11/2021,954
PL1 Comdty,30/11/2021,960.4
PL1 Comdty,01/12/2021,932
PL1 Comdty,02/12/2021,928.1
PL1 Comdty,03/12/2021,933.8
PL1 Comdty,06/12/2021,929.1
PL1 Comdty,07/12/2021,934.9
PL1 Comdty,08/12/2021,948.7
PL1 Comdty,09/12/2021,953.2
PL1 Comdty,10/12/2021,930.4
PL1 Comdty,13/12/2021,938.5
PL1 Comdty,14/12/2021,925.4
PL1 Comdty,15/12/2021,915.7
PL1 Comdty,16/12/2021,909.1
PL1 Comdty,17/12/2021,930.2
PL1 Comdty,20/12/2021,930.8
PL1 Comdty,21/12/2021,927.5
PL1 Comdty,22/12/2021,930.7
PL1 Comdty,23/12/2021,968
PL1 Comdty,27/12/2021,973.8
PL1 Comdty,28/12/2021,969.9
PL1 Comdty,29/12/2021,977.8
PL1 Comdty,30/12/2021,967.3
PL1 Comdty,31/12/2021,962.5
PL1 Comdty,03/01/2022,978.2
PL1 Comdty,04/01/2022,950.9
PL1 Comdty,05/01/2022,980
PL1 Comdty,06/01/2022,964
PL1 Comdty,07/01/2022,970.2
PL1 Comdty,10/01/2022,924
PL1 Comdty,11/01/2022,947.5
PL1 Comdty,12/01/2022,964.7
PL1 Comdty,18/01/2022,971.6
PL1 Comdty,19/01/2022,1027.1
PL1 Comdty,20/01/2022,1053.4
PL1 Comdty,21/01/2022,1036.4
PL1 Comdty,24/01/2022,1019
PL1 Comdty,25/01/2022,1021.4
PL1 Comdty,28/01/2022,1025.5
PL1 Comdty,31/01/2022,1010.1
PL1 Comdty,01/02/2022,1021
PL1 Comdty,02/02/2022,1030
PL1 Comdty,03/02/2022,1036.2
PL1 Comdty,04/02/2022,1035.7
PL1 Comdty,07/02/2022,1026.4
PL1 Comdty,08/02/2022,1020.7
PL1 Comdty,09/02/2022,1033.7
PL1 Comdty,10/02/2022,1034.5
PL1 Comdty,11/02/2022,1026.3
PL1 Comdty,14/02/2022,1027.2
PL1 Comdty,15/02/2022,1029
PL1 Comdty,16/02/2022,1025.2
PL1 Comdty,17/02/2022,1063.4
PL1 Comdty,18/02/2022,1090.7
PL1 Comdty,22/02/2022,1075.1
PL1 Comdty,23/02/2022,1078.8
PL1 Comdty,24/02/2022,1095
PL1 Comdty,25/02/2022,1060.3
PL1 Comdty,28/02/2022,1074.8
PL1 Comdty,01/03/2022,1046.7
PL1 Comdty,02/03/2022,1059.3
PL1 Comdty,03/03/2022,1074.2
PL1 Comdty,04/03/2022,1081.2
PL1 Comdty,07/03/2022,1126
PL1 Comdty,08/03/2022,1126.2
PL1 Comdty,09/03/2022,1165.1
PL1 Comdty,10/03/2022,1101.6
PL1 Comdty,11/03/2022,1084
PL1 Comdty,14/03/2022,1090
PL1 Comdty,15/03/2022,1042.1
PL1 Comdty,16/03/2022,990.8
PL1 Comdty,17/03/2022,1019.4
PL1 Comdty,18/03/2022,1027.9
PL1 Comdty,21/03/2022,1032.1
PL1 Comdty,22/03/2022,1042
PL1 Comdty,23/03/2022,1026.9
PL1 Comdty,24/03/2022,1027
PL1 Comdty,25/03/2022,1029.2
PL1 Comdty,28/03/2022,1006.5
PL1 Comdty,29/03/2022,986.6
PL1 Comdty,30/03/2022,982.2
PL1 Comdty,31/03/2022,995.4
PL1 Comdty,01/04/2022,992.8
PL1 Comdty,04/04/2022,985
PL1 Comdty,05/04/2022,979.3
PL1 Comdty,06/04/2022,960.3
PL1 Comdty,07/04/2022,953
PL1 Comdty,08/04/2022,983.7
PL1 Comdty,11/04/2022,978.7
PL1 Comdty,12/04/2022,960.2
PL1 Comdty,13/04/2022,970
PL1 Comdty,14/04/2022,986.3
PL1 Comdty,18/04/2022,1012.6
PL1 Comdty,19/04/2022,1016.2
PL1 Comdty,22/04/2022,958.9
PL1 Comdty,25/04/2022,903.7
PL1 Comdty,26/04/2022,912.7
PL1 Comdty,28/04/2022,910.3
PL1 Comdty,29/04/2022,911.3
PL1 Comdty,02/05/2022,933.6
PL1 Comdty,03/05/2022,930.9
PL1 Comdty,04/05/2022,958.2
PL1 Comdty,05/05/2022,983
PL1 Comdty,06/05/2022,973.1
PL1 Comdty,09/05/2022,949.8
PL1 Comdty,10/05/2022,936.6
PL1 Comdty,11/05/2022,945.7
PL1 Comdty,12/05/2022,985.5
PL1 Comdty,13/05/2022,932.3
PL1 Comdty,16/05/2022,932.1
PL1 Comdty,17/05/2022,927.8
PL1 Comdty,18/05/2022,942.7
PL1 Comdty,19/05/2022,922.8
PL1 Comdty,20/05/2022,953.7
PL1 Comdty,23/05/2022,948.7
PL1 Comdty,24/05/2022,949.7
PL1 Comdty,25/05/2022,943.7
PL1 Comdty,26/05/2022,934.5
PL1 Comdty,27/05/2022,937.6
PL1 Comdty,31/05/2022,949.2
PL1 Comdty,01/06/2022,962
PL1 Comdty,02/06/2022,996
PL1 Comdty,03/06/2022,1023.3
PL1 Comdty,06/06/2022,1018.8
PL1 Comdty,07/06/2022,1021.7
PL1 Comdty,08/06/2022,1014.2
PL1 Comdty,09/06/2022,1008.6
PL1 Comdty,10/06/2022,971.8
PL1 Comdty,13/06/2022,972
PL1 Comdty,14/06/2022,925.4
PL1 Comdty,15/06/2022,913.5
PL1 Comdty,16/06/2022,935.1
PL1 Comdty,17/06/2022,949.5
PL1 Comdty,21/06/2022,931
PL1 Comdty,22/06/2022,939.6
PL1 Comdty,23/06/2022,926
PL1 Comdty,24/06/2022,902.5
PL1 Comdty,27/06/2022,904.2
PL1 Comdty,28/06/2022,904.2
PL1 Comdty,29/06/2022,908.8
PL1 Comdty,30/06/2022,912.8
PL1 Comdty,01/07/2022,880
PL1 Comdty,05/07/2022,890.9
PL1 Comdty,06/07/2022,853.1
PL1 Comdty,07/07/2022,882
PL1 Comdty,08/07/2022,872.5
PL1 Comdty,15/07/2022,845
PL1 Comdty,19/07/2022,880.3
PL1 Comdty,20/07/2022,855
PL1 Comdty,28/07/2022,880.8
PL1 Comdty,29/07/2022,881.2
PL1 Comdty,01/08/2022,889.1
PL1 Comdty,02/08/2022,902.8
PL1 Comdty,03/08/2022,890.4
PL1 Comdty,04/08/2022,891
PL1 Comdty,05/08/2022,924
PL1 Comdty,08/08/2022,926
PL1 Comdty,09/08/2022,940
PL1 Comdty,10/08/2022,934
PL1 Comdty,11/08/2022,942.5
PL1 Comdty,12/08/2022,957.1
PL1 Comdty,15/08/2022,964
PL1 Comdty,16/08/2022,933.5
PL1 Comdty,17/08/2022,933
PL1 Comdty,18/08/2022,921.4
PL1 Comdty,19/08/2022,907.5
PL1 Comdty,22/08/2022,889.6
PL1 Comdty,23/08/2022,867.7
PL1 Comdty,24/08/2022,875
PL1 Comdty,25/08/2022,868.8
PL1 Comdty,26/08/2022,874.9
PL1 Comdty,29/08/2022,852
PL1 Comdty,30/08/2022,855
PL1 Comdty,31/08/2022,832.6
PL1 Comdty,01/09/2022,828.2
PL1 Comdty,02/09/2022,807.6
PL1 Comdty,06/09/2022,820.4
PL1 Comdty,07/09/2022,837.2
PL1 Comdty,08/09/2022,855.1
PL1 Comdty,09/09/2022,868.8
PL1 Comdty,12/09/2022,873
PL1 Comdty,13/09/2022,903.3
PL1 Comdty,14/09/2022,875.9
PL1 Comdty,15/09/2022,903.1
PL1 Comdty,16/09/2022,901.4
PL1 Comdty,19/09/2022,902.9
PL1 Comdty,20/09/2022,922
PL1 Comdty,21/09/2022,923.5
PL1 Comdty,22/09/2022,912
PL1 Comdty,23/09/2022,904
PL1 Comdty,26/09/2022,852.6
PL1 Comdty,27/09/2022,849
PL1 Comdty,28/09/2022,847.6
PL1 Comdty,29/09/2022,870.5
PL1 Comdty,30/09/2022,869
PL1 Comdty,03/10/2022,895
PL1 Comdty,04/10/2022,911.3
PL1 Comdty,05/10/2022,946.4
PL1 Comdty,07/10/2022,945
PL1 Comdty,10/10/2022,913.2
PL1 Comdty,11/10/2022,902.8
PL1 Comdty,13/10/2022,890
PL1 Comdty,14/10/2022,916.8
PL1 Comdty,18/10/2022,924.6
PL1 Comdty,20/10/2022,939.9
PL1 Comdty,21/10/2022,960
PL1 Comdty,25/10/2022,934.1
PL1 Comdty,26/10/2022,960.3
PL1 Comdty,28/10/2022,966.6
PL1 Comdty,31/10/2022,947.1
PL1 Comdty,01/11/2022,931.4
PL1 Comdty,02/11/2022,952.7
PL1 Comdty,03/11/2022,935
PL1 Comdty,04/11/2022,922
PL1 Comdty,07/11/2022,964.7
PL1 Comdty,08/11/2022,993.5
PL1 Comdty,09/11/2022,1011.5
PL1 Comdty,10/11/2022,998
PL1 Comdty,11/11/2022,1049.3
PL1 Comdty,14/11/2022,1049.2
PL1 Comdty,15/11/2022,1029.6
PL1 Comdty,16/11/2022,1025
PL1 Comdty,17/11/2022,1016
PL1 Comdty,18/11/2022,992
PL1 Comdty,21/11/2022,986.1
PL1 Comdty,22/11/2022,989.9
PL1 Comdty,23/11/2022,1000
PL1 Comdty,25/11/2022,1004.7
PL1 Comdty,28/11/2022,989.1
PL1 Comdty,29/11/2022,998.9
PL1 Comdty,30/11/2022,1012.4
PL1 Comdty,01/12/2022,1045.9
PL1 Comdty,02/12/2022,1055.6
PL1 Comdty,05/12/2022,1025.5
PL1 Comdty,06/12/2022,1006.6
PL1 Comdty,07/12/2022,996.1
PL1 Comdty,08/12/2022,1012.8
PL1 Comdty,09/12/2022,1014.3
PL1 Comdty,12/12/2022,1033
PL1 Comdty,13/12/2022,1009
PL1 Comdty,14/12/2022,1042.6
PL1 Comdty,15/12/2022,1039.4
PL1 Comdty,16/12/2022,1015.2
PL1 Comdty,19/12/2022,999.3
PL1 Comdty,20/12/2022,986
PL1 Comdty,21/12/2022,1013.3
PL1 Comdty,22/12/2022,1002.6
PL1 Comdty,23/12/2022,982.7
PL1 Comdty,27/12/2022,1031.8
PL1 Comdty,28/12/2022,1026.8
PL1 Comdty,29/12/2022,1013.3
