EcoSeriesID,PeriodDate,Series_Value,DSMnemonic
201955,2021-10-01,21154.3,USM2....A
201955,2021-10-01,21177.9,USM2....A
201955,2021-10-01,21178.2,USM2....A
201955,2021-09-01,20934.4,USM2....A
201955,2021-09-01,20926.5,USM2....A
201955,2021-09-01,20921,USM2....A
201955,2021-09-01,20922,USM2....A
201955,2021-09-01,20921.6,USM2....A
201955,2021-09-01,20922,USM2....A
201955,2021-09-01,20921.4,USM2....A
201955,2021-09-01,20931.2,USM2....A
201955,2021-09-01,20931.3,USM2....A
201955,2021-09-01,20957.9,USM2....A
201955,2021-09-01,20957.8,USM2....A
201955,2021-09-01,20956.9,USM2....A
201955,2021-09-01,21010.6,USM2....A
201955,2021-09-01,21010.7,USM2....A
201955,2021-09-01,20997.6,USM2....A
201955,2021-09-01,20995,USM2....A
201955,2021-09-01,20983.6,USM2....A
201955,2021-08-01,20761.5,USM2....A
201955,2021-08-01,20761.7,USM2....A
201955,2021-08-01,20753.4,USM2....A
201955,2021-08-01,20753.2,USM2....A
201955,2021-08-01,20753.1,USM2....A
201955,2021-08-01,20753.2,USM2....A
201955,2021-08-01,20753.5,USM2....A
201955,2021-08-01,20747.7,USM2....A
201955,2021-08-01,20748.5,USM2....A
201955,2021-08-01,20748.7,USM2....A
201955,2021-08-01,20748.6,USM2....A
201955,2021-08-01,20747.9,USM2....A
201955,2021-08-01,20748.9,USM2....A
201955,2021-08-01,20749,USM2....A
201955,2021-08-01,20760.2,USM2....A
201955,2021-08-01,20778,USM2....A
201955,2021-08-01,20778.1,USM2....A
201955,2021-08-01,20777.9,USM2....A
201955,2021-08-01,20777,USM2....A
201955,2021-08-01,20829.1,USM2....A
201955,2021-08-01,20829.2,USM2....A
201955,2021-08-01,20810.7,USM2....A
201955,2021-08-01,20809.7,USM2....A
201955,2021-08-01,20798.5,USM2....A
201955,2021-07-01,20570,USM2....A
201955,2021-07-01,20570.1,USM2....A
201955,2021-07-01,20561.4,USM2....A
201955,2021-07-01,20562.1,USM2....A
201955,2021-07-01,20555.4,USM2....A
201955,2021-07-01,20555.5,USM2....A
201955,2021-07-01,20556.1,USM2....A
201955,2021-07-01,20555.9,USM2....A
201955,2021-07-01,20555.6,USM2....A
201955,2021-07-01,20556.2,USM2....A
201955,2021-07-01,20566.3,USM2....A
201955,2021-07-01,20566.4,USM2....A
201955,2021-07-01,20571.9,USM2....A
201955,2021-07-01,20571,USM2....A
201955,2021-07-01,20621.4,USM2....A
201955,2021-07-01,20609,USM2....A
201955,2021-07-01,20608.2,USM2....A
201955,2021-07-01,20596.9,USM2....A
201955,2021-07-01,20564.5,USM2....A
201955,2021-07-01,20564.8,USM2....A
201955,2021-06-01,20418.5,USM2....A
201955,2021-06-01,20419.4,USM2....A
201955,2021-06-01,20410.4,USM2....A
201955,2021-06-01,20410.2,USM2....A
201955,2021-06-01,20410.5,USM2....A
201955,2021-06-01,20430.9,USM2....A
201955,2021-06-01,20431.2,USM2....A
201955,2021-06-01,20431.1,USM2....A
201955,2021-06-01,20431.6,USM2....A
201955,2021-06-01,20440.6,USM2....A
201955,2021-06-01,20440.7,USM2....A
201955,2021-06-01,20440.8,USM2....A
201955,2021-06-01,20440.7,USM2....A
201955,2021-06-01,20439.6,USM2....A
201955,2021-06-01,20439.4,USM2....A
201955,2021-06-01,20484.7,USM2....A
201955,2021-06-01,20471.9,USM2....A
201955,2021-06-01,20472.1,USM2....A
201955,2021-06-01,20471.4,USM2....A
201955,2021-06-01,20430,USM2....A
201955,2021-06-01,20430,USM2....A
201955,2021-06-01,20431.3,USM2....A
201955,2021-05-01,20299.5,USM2....A
201955,2021-05-01,20290,USM2....A
201955,2021-05-01,20289.6,USM2....A
201955,2021-05-01,20290,USM2....A
201955,2021-05-01,20309.8,USM2....A
201955,2021-05-01,20310.1,USM2....A
201955,2021-05-01,20310,USM2....A
201955,2021-05-01,20310,USM2....A
201955,2021-05-01,20310.1,USM2....A
201955,2021-05-01,20309.8,USM2....A
201955,2021-05-01,20311.9,USM2....A
201955,2021-05-01,20319.6,USM2....A
201955,2021-05-01,20319.5,USM2....A
201955,2021-05-01,20319.7,USM2....A
201955,2021-05-01,20319.5,USM2....A
201955,2021-05-01,20318.4,USM2....A
201955,2021-05-01,20318.5,USM2....A
201955,2021-05-01,20363.2,USM2....A
201955,2021-05-01,20342.1,USM2....A
201955,2021-05-01,20342.2,USM2....A
201955,2021-05-01,20330.5,USM2....A
201955,2021-05-01,20311.9,USM2....A
201955,2021-05-01,20312.2,USM2....A
201955,2021-05-01,20309.4,USM2....A
201955,2021-04-01,20252.6,USM2....A
201955,2021-04-01,20255.1,USM2....A
201955,2021-04-01,20245,USM2....A
201955,2021-04-01,20244.9,USM2....A
201955,2021-04-01,20244.8,USM2....A
201955,2021-04-01,20245.3,USM2....A
201955,2021-04-01,20263.1,USM2....A
201955,2021-04-01,20263.2,USM2....A
201955,2021-04-01,20263.1,USM2....A
201955,2021-04-01,20263.1,USM2....A
201955,2021-04-01,20263.7,USM2....A
201955,2021-04-01,20263.6,USM2....A
201955,2021-04-01,20270.1,USM2....A
201955,2021-04-01,20270,USM2....A
201955,2021-04-01,20270.1,USM2....A
201955,2021-04-01,20269.8,USM2....A
201955,2021-04-01,20311.9,USM2....A
201955,2021-04-01,20312,USM2....A
201955,2021-04-01,20294.4,USM2....A
201955,2021-04-01,20293.9,USM2....A
201955,2021-04-01,20284.6,USM2....A
201955,2021-04-01,20278.2,USM2....A
201955,2021-04-01,20275.5,USM2....A
201955,2021-04-01,20274.4,USM2....A
201955,2021-04-01,20264.2,USM2....A
201955,2021-03-01,19932.2,USM2....A
201955,2021-03-01,19921.7,USM2....A
201955,2021-03-01,19922.6,USM2....A
201955,2021-03-01,19940.7,USM2....A
201955,2021-03-01,19941.2,USM2....A
201955,2021-03-01,19941.4,USM2....A
201955,2021-03-01,19941.2,USM2....A
201955,2021-03-01,19940.5,USM2....A
201955,2021-03-01,19941.2,USM2....A
201955,2021-03-01,19946.2,USM2....A
201955,2021-03-01,19946.2,USM2....A
201955,2021-03-01,19946.3,USM2....A
201955,2021-03-01,19946,USM2....A
201955,2021-03-01,19946.2,USM2....A
201955,2021-03-01,19985,USM2....A
201955,2021-03-01,19985.1,USM2....A
201955,2021-03-01,19996.1,USM2....A
201955,2021-03-01,19995.9,USM2....A
201955,2021-03-01,19996,USM2....A
201955,2021-03-01,19996.1,USM2....A
201955,2021-03-01,19996.2,USM2....A
201955,2021-03-01,19996.1,USM2....A
201955,2021-03-01,19996.7,USM2....A
201955,2021-03-01,19995.6,USM2....A
201955,2021-03-01,19995.4,USM2....A
201955,2021-03-01,19995.4,USM2....A
201955,2021-02-01,19514.3,USM2....A
201955,2021-02-01,19503,USM2....A
201955,2021-02-01,19504.1,USM2....A
201955,2021-02-01,19518.9,USM2....A
201955,2021-02-01,19518.2,USM2....A
201955,2021-02-01,19518.6,USM2....A
201955,2021-02-01,19518.7,USM2....A
201955,2021-02-01,19518.6,USM2....A
201955,2021-02-01,19518.5,USM2....A
201955,2021-02-01,19518.3,USM2....A
201955,2021-02-01,19518.7,USM2....A
201955,2021-02-01,19519.2,USM2....A
201955,2021-02-01,19523.6,USM2....A
201955,2021-02-01,19523.8,USM2....A
201955,2021-02-01,19523.9,USM2....A
201955,2021-02-01,19524,USM2....A
201955,2021-02-01,19523.9,USM2....A
201955,2021-02-01,19559,USM2....A
201955,2021-02-01,19559.1,USM2....A
201955,2021-02-01,19567.1,USM2....A
201955,2021-02-01,19567,USM2....A
201955,2021-02-01,19567.1,USM2....A
201955,2021-02-01,19567.3,USM2....A
201955,2021-02-01,19567.1,USM2....A
201955,2021-02-01,19568.4,USM2....A
201955,2021-02-01,19552.1,USM2....A
201955,2021-02-01,19568.9,USM2....A
201955,2021-02-01,19571.4,USM2....A
201955,2021-02-01,19571.4,USM2....A
201955,2021-01-01,19367.3,USM2....A
201955,2021-01-01,19355.9,USM2....A
201955,2021-01-01,19368,USM2....A
201955,2021-01-01,19367.9,USM2....A
201955,2021-01-01,19367.5,USM2....A
201955,2021-01-01,19367.4,USM2....A
201955,2021-01-01,19367.5,USM2....A
201955,2021-01-01,19367.4,USM2....A
201955,2021-01-01,19367.2,USM2....A
201955,2021-01-01,19366.9,USM2....A
201955,2021-01-01,19366.5,USM2....A
201955,2021-01-01,19371.9,USM2....A
201955,2021-01-01,19371.7,USM2....A
201955,2021-01-01,19371.9,USM2....A
201955,2021-01-01,19404,USM2....A
201955,2021-01-01,19404.1,USM2....A
201955,2021-01-01,19409.6,USM2....A
201955,2021-01-01,19409.4,USM2....A
201955,2021-01-01,19409.5,USM2....A
201955,2021-01-01,19409.4,USM2....A
201955,2021-01-01,19413.1,USM2....A
201955,2021-01-01,19395.4,USM2....A
201955,2021-01-01,19412.3,USM2....A
201955,2021-01-01,19416.8,USM2....A
201955,2021-01-01,19411.3,USM2....A
201955,2021-01-01,19412.1,USM2....A
201955,2020-12-01,19245.5,USM2....A
201955,2020-12-01,19233,USM2....A
201955,2020-12-01,19233.1,USM2....A
201955,2020-12-01,19242.7,USM2....A
201955,2020-12-01,19242.5,USM2....A
201955,2020-12-01,19242.4,USM2....A
201955,2020-12-01,19242.1,USM2....A
201955,2020-12-01,19242.2,USM2....A
201955,2020-12-01,19247.9,USM2....A
201955,2020-12-01,19247.8,USM2....A
201955,2020-12-01,19247.9,USM2....A
201955,2020-12-01,19278.7,USM2....A
201955,2020-12-01,19281.2,USM2....A
201955,2020-12-01,19281.1,USM2....A
201955,2020-12-01,19281.2,USM2....A
201955,2020-12-01,19295.5,USM2....A
201955,2020-12-01,19289.8,USM2....A
201955,2020-12-01,19391.3,USM2....A
201955,2020-12-01,19391.3,USM2....A
201955,2020-12-01,19389.8,USM2....A
201955,2020-11-01,18982.3,USM2....A
201955,2020-11-01,18975.4,USM2....A
201955,2020-11-01,18980.6,USM2....A
201955,2020-11-01,19009.2,USM2....A
201955,2020-11-01,19011.3,USM2....A
201955,2020-11-01,19025.4,USM2....A
201955,2020-11-01,19020,USM2....A
201955,2020-11-01,19099.6,USM2....A
201955,2020-11-01,19099.7,USM2....A
201955,2020-11-01,19099.4,USM2....A
201955,2020-11-01,19099.3,USM2....A
201955,2020-11-01,19099.3,USM2....A
201955,2020-11-01,19099.6,USM2....A
201955,2020-10-01,18695.9,USM2....A
201955,2020-10-01,18684.8,USM2....A
201955,2020-10-01,18689.1,USM2....A
201955,2020-10-01,18717,USM2....A
201955,2020-10-01,18720.3,USM2....A
201955,2020-10-01,18728.5,USM2....A
201955,2020-10-01,18728.4,USM2....A
201955,2020-10-01,18780.6,USM2....A
201955,2020-10-01,18780.5,USM2....A
201955,2020-10-01,18780.6,USM2....A
201955,2020-10-01,18780.5,USM2....A
201955,2020-10-01,18780.5,USM2....A
201955,2020-10-01,18780.1,USM2....A
201955,2020-09-01,18553.2,USM2....A
201955,2020-09-01,18538.7,USM2....A
201955,2020-09-01,18543.1,USM2....A
201955,2020-09-01,18569.4,USM2....A
201955,2020-09-01,18572.9,USM2....A
201955,2020-09-01,18577.5,USM2....A
201955,2020-09-01,18573,USM2....A
201955,2020-09-01,18603.2,USM2....A
201955,2020-09-01,18603.3,USM2....A
201955,2020-09-01,18603.2,USM2....A
201955,2020-09-01,18603,USM2....A
201955,2020-09-01,18602.8,USM2....A
201955,2020-08-01,18331.7,USM2....A
201955,2020-08-01,18315.1,USM2....A
201955,2020-08-01,18346.1,USM2....A
201955,2020-08-01,18346.5,USM2....A
201955,2020-08-01,18349.4,USM2....A
201955,2020-08-01,18352.4,USM2....A
201955,2020-08-01,18349.4,USM2....A
201955,2020-08-01,18361.2,USM2....A
201955,2020-08-01,18360.8,USM2....A
201955,2020-08-01,18369.1,USM2....A
201955,2020-08-01,18368.9,USM2....A
201955,2020-08-01,18369,USM2....A
201955,2020-08-01,18368.9,USM2....A
201955,2020-08-01,18368.9,USM2....A
201955,2020-07-01,18266,USM2....A
201955,2020-07-01,18252.8,USM2....A
201955,2020-07-01,18277.1,USM2....A
201955,2020-07-01,18277.5,USM2....A
201955,2020-07-01,18281.9,USM2....A
201955,2020-07-01,18280.4,USM2....A
201955,2020-07-01,18274,USM2....A
201955,2020-07-01,18274,USM2....A
201955,2020-07-01,18273.9,USM2....A
201955,2020-07-01,18273.4,USM2....A
201955,2020-07-01,18273.2,USM2....A
201955,2020-07-01,18278.8,USM2....A
201955,2020-07-01,18278.7,USM2....A
201955,2020-07-01,18278.6,USM2....A
201955,2020-07-01,18278.7,USM2....A
201955,2020-07-01,18278.8,USM2....A
201955,2020-07-01,18278.6,USM2....A
201955,2020-06-01,18099.1,USM2....A
201955,2020-06-01,18103.7,USM2....A
201955,2020-06-01,18127.2,USM2....A
201955,2020-06-01,18130.9,USM2....A
201955,2020-06-01,18131,USM2....A
201955,2020-06-01,18130.9,USM2....A
201955,2020-06-01,18116.2,USM2....A
201955,2020-06-01,18116.1,USM2....A
201955,2020-06-01,18116,USM2....A
201955,2020-06-01,18115.5,USM2....A
201955,2020-06-01,18118.7,USM2....A
201955,2020-06-01,18118.6,USM2....A
201955,2020-06-01,18118.7,USM2....A
201955,2020-06-01,18118.6,USM2....A
201955,2020-06-01,18309.4,USM2....A
201955,2020-05-01,17779.7,USM2....A
201955,2020-05-01,17766.9,USM2....A
201955,2020-05-01,17788,USM2....A
201955,2020-05-01,17788.2,USM2....A
201955,2020-05-01,17791.7,USM2....A
201955,2020-05-01,17791.8,USM2....A
201955,2020-05-01,17777.4,USM2....A
201955,2020-05-01,17777.3,USM2....A
201955,2020-05-01,17777.3,USM2....A
201955,2020-05-01,17776.8,USM2....A
201955,2020-05-01,17779.1,USM2....A
201955,2020-05-01,17779.1,USM2....A
201955,2020-05-01,17779.2,USM2....A
201955,2020-05-01,17952.9,USM2....A
201955,2020-05-01,17952.6,USM2....A
201955,2020-05-01,17952.6,USM2....A
201955,2020-05-01,17952.5,USM2....A
201955,2020-05-01,17951.4,USM2....A
201955,2020-04-01,17112.9,USM2....A
201955,2020-04-01,17097.7,USM2....A
201955,2020-04-01,17102.4,USM2....A
201955,2020-04-01,17122.9,USM2....A
201955,2020-04-01,17126.6,USM2....A
201955,2020-04-01,17112.9,USM2....A
201955,2020-04-01,17112.9,USM2....A
201955,2020-04-01,17112.7,USM2....A
201955,2020-04-01,17113.7,USM2....A
201955,2020-04-01,17113.7,USM2....A
201955,2020-04-01,17113.8,USM2....A
201955,2020-04-01,17113.9,USM2....A
201955,2020-04-01,17270.9,USM2....A
201955,2020-04-01,17270.5,USM2....A
201955,2020-04-01,17270.6,USM2....A
201955,2020-04-01,17270.7,USM2....A
201955,2020-04-01,17270.6,USM2....A
201955,2020-04-01,17270.6,USM2....A
201955,2020-04-01,17269.8,USM2....A
201955,2020-03-01,16051.5,USM2....A
201955,2020-03-01,16056.1,USM2....A
201955,2020-03-01,16075.8,USM2....A
201955,2020-03-01,16076.1,USM2....A
201955,2020-03-01,16079.1,USM2....A
201955,2020-03-01,16066.4,USM2....A
201955,2020-03-01,16066.5,USM2....A
201955,2020-03-01,16066.5,USM2....A
201955,2020-03-01,16066.4,USM2....A
201955,2020-03-01,16066.5,USM2....A
201955,2020-03-01,16066.4,USM2....A
201955,2020-03-01,16066.7,USM2....A
201955,2020-03-01,16181.3,USM2....A
201955,2020-03-01,16181,USM2....A
201955,2020-03-01,16181.1,USM2....A
201955,2020-03-01,16181,USM2....A
201955,2020-03-01,16181.1,USM2....A
201955,2020-03-01,16180.9,USM2....A
201955,2020-03-01,16180.9,USM2....A
201955,2020-03-01,16180.9,USM2....A
201955,2020-03-01,16180.9,USM2....A
201955,2020-03-01,16181.2,USM2....A
201955,2020-03-01,16181.2,USM2....A
201955,2020-02-01,15404.4,USM2....A
201955,2020-02-01,15383.1,USM2....A
201955,2020-02-01,15402.3,USM2....A
201955,2020-02-01,15402.6,USM2....A
201955,2020-02-01,15392.7,USM2....A
201955,2020-02-01,15392.8,USM2....A
201955,2020-02-01,15392.9,USM2....A
201955,2020-02-01,15457.3,USM2....A
201955,2020-02-01,15457.4,USM2....A
201955,2020-02-01,15457.3,USM2....A
201955,2020-02-01,15457.2,USM2....A
201955,2020-02-01,15457.2,USM2....A
201955,2020-02-01,15456.8,USM2....A
201955,2020-02-01,15456.8,USM2....A
201955,2020-02-01,15481.5,USM2....A
201955,2020-02-01,15481.4,USM2....A
201955,2020-02-01,15481.4,USM2....A
201955,2020-02-01,15481.2,USM2....A
201955,2020-02-01,15480.9,USM2....A
201955,2020-02-01,15480.9,USM2....A
201955,2020-01-01,15397.1,USM2....A
201955,2020-01-01,15416,USM2....A
201955,2020-01-01,15416.3,USM2....A
201955,2020-01-01,15419.8,USM2....A
201955,2020-01-01,15405.2,USM2....A
201955,2020-01-01,15405.3,USM2....A
201955,2020-01-01,15421.2,USM2....A
201955,2020-01-01,15421.1,USM2....A
201955,2020-01-01,15421,USM2....A
201955,2020-01-01,15420.9,USM2....A
201955,2020-01-01,15420.6,USM2....A
201955,2020-01-01,15420.6,USM2....A
201955,2020-01-01,15441.8,USM2....A
201955,2020-01-01,15441.9,USM2....A
201955,2020-01-01,15441.9,USM2....A
201955,2020-01-01,15441.8,USM2....A
201955,2020-01-01,15441.8,USM2....A
201955,2020-01-01,15441.1,USM2....A
201955,2020-01-01,15441.1,USM2....A
201955,2020-01-01,15440.9,USM2....A
201955,2019-12-01,15433.3,USM2....A
201955,2019-12-01,15412.5,USM2....A
201955,2019-12-01,15431.5,USM2....A
201955,2019-12-01,15435.6,USM2....A
201955,2019-12-01,15422.8,USM2....A
201955,2019-12-01,15418.2,USM2....A
201955,2019-12-01,15418,USM2....A
201955,2019-12-01,15418.1,USM2....A
201955,2019-12-01,15418,USM2....A
201955,2019-12-01,15417.9,USM2....A
201955,2019-12-01,15417.9,USM2....A
201955,2019-12-01,15418,USM2....A
201955,2019-12-01,15418,USM2....A
201955,2019-12-01,15417.9,USM2....A
201955,2019-12-01,15417.8,USM2....A
201955,2019-12-01,15417.8,USM2....A
201955,2019-12-01,15434,USM2....A
201955,2019-12-01,15434.1,USM2....A
201955,2019-12-01,15434.1,USM2....A
201955,2019-12-01,15434,USM2....A
201955,2019-12-01,15433.9,USM2....A
201955,2019-12-01,15433.9,USM2....A
201955,2019-12-01,15434,USM2....A
201955,2019-12-01,15434,USM2....A
201955,2019-12-01,15433.8,USM2....A
201955,2019-12-01,15433.8,USM2....A
201955,2019-12-01,15433.4,USM2....A
201955,2019-12-01,15494.7,USM2....A
201955,2019-12-01,15494.7,USM2....A
201955,2019-11-01,15259.4,USM2....A
201955,2019-11-01,15278.3,USM2....A
201955,2019-11-01,15278.6,USM2....A
201955,2019-11-01,15270.4,USM2....A
201955,2019-11-01,15266.8,USM2....A
201955,2019-11-01,15266.7,USM2....A
201955,2019-11-01,15266.6,USM2....A
201955,2019-11-01,15266.6,USM2....A
201955,2019-11-01,15266.5,USM2....A
201955,2019-11-01,15266.5,USM2....A
201955,2019-11-01,15278.3,USM2....A
201955,2019-11-01,15278.4,USM2....A
201955,2019-11-01,15278.4,USM2....A
201955,2019-11-01,15278.3,USM2....A
201955,2019-11-01,15278.2,USM2....A
201955,2019-11-01,15278.2,USM2....A
201955,2019-11-01,15277.8,USM2....A
201955,2019-11-01,15317.1,USM2....A
201955,2019-11-01,15317.1,USM2....A
201955,2019-11-01,15317.2,USM2....A
201955,2019-11-01,15317.2,USM2....A
201955,2019-11-01,15317.2,USM2....A
201955,2019-11-01,15317.2,USM2....A
201955,2019-11-01,15315.4,USM2....A
201955,2019-10-01,15132.1,USM2....A
201955,2019-10-01,15112.2,USM2....A
201955,2019-10-01,15131.7,USM2....A
201955,2019-10-01,15135.3,USM2....A
201955,2019-10-01,15123.8,USM2....A
201955,2019-10-01,15121,USM2....A
201955,2019-10-01,15121,USM2....A
201955,2019-10-01,15120.9,USM2....A
201955,2019-10-01,15120.9,USM2....A
201955,2019-10-01,15128.7,USM2....A
201955,2019-10-01,15128.7,USM2....A
201955,2019-10-01,15128.8,USM2....A
201955,2019-10-01,15128.7,USM2....A
201955,2019-10-01,15128.7,USM2....A
201955,2019-10-01,15128.6,USM2....A
201955,2019-10-01,15128.5,USM2....A
201955,2019-10-01,15128.5,USM2....A
201955,2019-10-01,15128.1,USM2....A
201955,2019-10-01,15147.6,USM2....A
201955,2019-10-01,15147.6,USM2....A
201955,2019-10-01,15151,USM2....A
201955,2019-10-01,15151,USM2....A
201955,2019-10-01,15152.8,USM2....A
201955,2019-10-01,15152.8,USM2....A
201955,2019-10-01,15153.3,USM2....A
201955,2019-09-01,15006.1,USM2....A
201955,2019-09-01,14986.8,USM2....A
201955,2019-09-01,15005.3,USM2....A
201955,2019-09-01,15008.9,USM2....A
201955,2019-09-01,14997,USM2....A
201955,2019-09-01,14994.9,USM2....A
201955,2019-09-01,14999.2,USM2....A
201955,2019-09-01,14999.2,USM2....A
201955,2019-09-01,14999.3,USM2....A
201955,2019-09-01,14999.3,USM2....A
201955,2019-09-01,14999.2,USM2....A
201955,2019-09-01,14999.2,USM2....A
201955,2019-09-01,14999.1,USM2....A
201955,2019-09-01,14999,USM2....A
201955,2019-09-01,14999,USM2....A
201955,2019-09-01,14998.7,USM2....A
201955,2019-09-01,15003.1,USM2....A
201955,2019-09-01,15003.1,USM2....A
201955,2019-09-01,15003,USM2....A
201955,2019-09-01,15003.2,USM2....A
201955,2019-09-01,15003.2,USM2....A
201955,2019-09-01,15003.3,USM2....A
201955,2019-09-01,15003.3,USM2....A
201955,2019-09-01,15004,USM2....A
201955,2019-09-01,15004,USM2....A
201955,2019-09-01,15035.4,USM2....A
201955,2019-08-01,14914.6,USM2....A
201955,2019-08-01,14896.1,USM2....A
201955,2019-08-01,14914.4,USM2....A
201955,2019-08-01,14918.1,USM2....A
201955,2019-08-01,14906.1,USM2....A
201955,2019-08-01,14903.9,USM2....A
201955,2019-08-01,14906.6,USM2....A
201955,2019-08-01,14906.6,USM2....A
201955,2019-08-01,14906.5,USM2....A
201955,2019-08-01,14906.5,USM2....A
201955,2019-08-01,14906.4,USM2....A
201955,2019-08-01,14906.4,USM2....A
201955,2019-08-01,14906.2,USM2....A
201955,2019-08-01,14910.5,USM2....A
201955,2019-08-01,14910.5,USM2....A
201955,2019-08-01,14910.6,USM2....A
201955,2019-08-01,14911,USM2....A
201955,2019-08-01,14911,USM2....A
201955,2019-08-01,14932.4,USM2....A
201955,2019-08-01,14932.3,USM2....A
201955,2019-08-01,14932.3,USM2....A
201955,2019-08-01,14932.8,USM2....A
201955,2019-08-01,14932.8,USM2....A
201955,2019-08-01,14932.7,USM2....A
201955,2019-08-01,14932.7,USM2....A
201955,2019-08-01,14932.1,USM2....A
201955,2019-07-01,14832.3,USM2....A
201955,2019-07-01,14814.4,USM2....A
201955,2019-07-01,14832.8,USM2....A
201955,2019-07-01,14836.8,USM2....A
201955,2019-07-01,14824.9,USM2....A
201955,2019-07-01,14822.7,USM2....A
201955,2019-07-01,14823.7,USM2....A
201955,2019-07-01,14823.7,USM2....A
201955,2019-07-01,14823.6,USM2....A
201955,2019-07-01,14823.6,USM2....A
201955,2019-07-01,14823.5,USM2....A
201955,2019-07-01,14823.5,USM2....A
201955,2019-07-01,14827.9,USM2....A
201955,2019-07-01,14827.8,USM2....A
201955,2019-07-01,14827.8,USM2....A
201955,2019-07-01,14828,USM2....A
201955,2019-07-01,14828.1,USM2....A
201955,2019-07-01,14828.1,USM2....A
201955,2019-07-01,14838.2,USM2....A
201955,2019-07-01,14838.2,USM2....A
201955,2019-07-01,14838.1,USM2....A
201955,2019-07-01,14838.1,USM2....A
201955,2019-07-01,14838,USM2....A
201955,2019-07-01,14838,USM2....A
201955,2019-07-01,14838.1,USM2....A
201955,2019-07-01,14838.1,USM2....A
201955,2019-07-01,14837.9,USM2....A
201955,2019-07-01,14839,USM2....A
201955,2019-07-01,14839,USM2....A
201955,2019-06-01,14752.1,USM2....A
201955,2019-06-01,14753.5,USM2....A
201955,2019-06-01,14753.8,USM2....A
201955,2019-06-01,14757.5,USM2....A
201955,2019-06-01,14743.5,USM2....A
201955,2019-06-01,14743.5,USM2....A
201955,2019-06-01,14743.4,USM2....A
201955,2019-06-01,14743.4,USM2....A
201955,2019-06-01,14745.3,USM2....A
201955,2019-06-01,14745.3,USM2....A
201955,2019-06-01,14745.2,USM2....A
201955,2019-06-01,14745.3,USM2....A
201955,2019-06-01,14745.3,USM2....A
201955,2019-06-01,14745.4,USM2....A
201955,2019-06-01,14745.3,USM2....A
201955,2019-06-01,14745.3,USM2....A
201955,2019-06-01,14747.4,USM2....A
201955,2019-06-01,14747.3,USM2....A
201955,2019-06-01,14747.3,USM2....A
201955,2019-06-01,14747.2,USM2....A
201955,2019-06-01,14747.2,USM2....A
201955,2019-06-01,14747.3,USM2....A
201955,2019-06-01,14747.3,USM2....A
201955,2019-06-01,14747.2,USM2....A
201955,2019-06-01,14746.6,USM2....A
201955,2019-06-01,14746.6,USM2....A
201955,2019-06-01,14746.7,USM2....A
201955,2019-06-01,14746.6,USM2....A
201955,2019-06-01,14746.6,USM2....A
201955,2019-06-01,14731,USM2....A
201955,2019-05-01,14592.2,USM2....A
201955,2019-05-01,14575,USM2....A
201955,2019-05-01,14593.4,USM2....A
201955,2019-05-01,14593.8,USM2....A
201955,2019-05-01,14597.4,USM2....A
201955,2019-05-01,14585.2,USM2....A
201955,2019-05-01,14584.1,USM2....A
201955,2019-05-01,14582.9,USM2....A
201955,2019-05-01,14582.9,USM2....A
201955,2019-05-01,14582.8,USM2....A
201955,2019-05-01,14582.9,USM2....A
201955,2019-05-01,14582.9,USM2....A
201955,2019-05-01,14582.8,USM2....A
201955,2019-05-01,14583.9,USM2....A
201955,2019-05-01,14583.9,USM2....A
201955,2019-05-01,14583.8,USM2....A
201955,2019-05-01,14583.8,USM2....A
201955,2019-05-01,14583.9,USM2....A
201955,2019-05-01,14583.9,USM2....A
201955,2019-05-01,14583.8,USM2....A
201955,2019-05-01,14583.6,USM2....A
201955,2019-05-01,14583.6,USM2....A
201955,2019-05-01,14583.5,USM2....A
201955,2019-05-01,14562.7,USM2....A
201955,2019-05-01,14562.7,USM2....A
201955,2019-05-01,14564.3,USM2....A
201955,2019-05-01,14563.2,USM2....A
201955,2019-04-01,14640.3,USM2....A
201955,2019-04-01,14623,USM2....A
201955,2019-04-01,14642.7,USM2....A
201955,2019-04-01,14643.1,USM2....A
201955,2019-04-01,14646.8,USM2....A
201955,2019-04-01,14634.3,USM2....A
201955,2019-04-01,14633.9,USM2....A
201955,2019-04-01,14633.3,USM2....A
201955,2019-04-01,14633.3,USM2....A
201955,2019-04-01,14633.2,USM2....A
201955,2019-04-01,14633.1,USM2....A
201955,2019-04-01,14633.1,USM2....A
201955,2019-04-01,14633.4,USM2....A
201955,2019-04-01,14633.3,USM2....A
201955,2019-04-01,14633.3,USM2....A
201955,2019-04-01,14633.2,USM2....A
201955,2019-04-01,14633.2,USM2....A
201955,2019-04-01,14633.1,USM2....A
201955,2019-04-01,14633.1,USM2....A
201955,2019-04-01,14633,USM2....A
201955,2019-04-01,14632.9,USM2....A
201955,2019-04-01,14632.9,USM2....A
201955,2019-04-01,14606.1,USM2....A
201955,2019-04-01,14607.6,USM2....A
201955,2019-04-01,14606.3,USM2....A
201955,2019-04-01,14605.4,USM2....A
201955,2019-04-01,14605.1,USM2....A
201955,2019-04-01,14605.1,USM2....A
201955,2019-04-01,14604.8,USM2....A
201955,2019-04-01,14604.8,USM2....A
201955,2019-04-01,14604.9,USM2....A
201955,2019-04-01,14604.9,USM2....A
201955,2019-03-01,14572.5,USM2....A
201955,2019-03-01,14592.2,USM2....A
201955,2019-03-01,14592.3,USM2....A
201955,2019-03-01,14582.9,USM2....A
